"","year","tourn_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_serveperc","l_serveperc","w_secondserve","l_secondserve","tour"
"68","2011","580","Australian Open","Hard",128,"G",20110117,125,104918,5,NA,"Andy Murray","R",190,"GBR",23.6769336071,103970,7,NA,"David Ferrer","R",175,"ESP",28.7939767283,"4-6 7-6(2) 6-1 7-6(2)",5,"SF",226,9,3,151,91,68,22,21,13,18,5,2,142,94,57,23,20,5,11,5,5760,7,3895,0.602649006622517,0.661971830985915,0.95,0.958333333333333,"ATP"
"69","2011","580","Australian Open","Hard",128,"G",20110117,126,104925,3,NA,"Novak Djokovic","R",188,"SRB",23.6577686516,103819,2,NA,"Roger Federer","R",185,"SUI",29.4428473648,"7-6(3) 7-5 6-4",5,"SF",180,6,5,125,86,63,16,17,7,10,5,0,105,62,45,20,17,9,14,3,6240,2,9245,0.688,0.59047619047619,0.871794871794872,1,"ATP"
"70","2011","580","Australian Open","Hard",128,"G",20110117,127,104925,3,NA,"Novak Djokovic","R",188,"SRB",23.6577686516,104918,5,NA,"Andy Murray","R",190,"GBR",23.6769336071,"6-4 6-2 6-3",5,"F",159,5,0,75,48,35,15,14,1,4,6,4,109,59,37,16,13,11,18,3,6240,5,5760,0.64,0.541284403669725,1,0.92,"ATP"
"71","2011","520","Roland Garros","Clay",128,"G",20110522,1,104745,1,NA,"Rafael Nadal","L",185,"ESP",24.9691991786,104545,NA,NA,"John Isner","R",206,"USA",26.0725530459,"6-4 6-7(2) 6-7(2) 6-2 6-4",5,"R128",241,8,1,134,97,79,26,26,0,1,13,3,165,112,76,31,26,10,15,1,12070,39,1070,0.723880597014925,0.678787878787879,0.972972972972973,0.943396226415094,"ATP"
"72","2011","520","Roland Garros","Clay",128,"G",20110522,5,105023,24,NA,"Sam Querrey","R",198,"USA",23.6249144422,104259,NA,NA,"Philipp Kohlschreiber","R",178,"GER",27.6002737851,"3-6 6-1 6-2 6-4",5,"R128",125,12,5,102,53,38,33,17,4,5,7,4,104,59,43,21,17,8,13,28,1325,42,1035,0.519607843137255,0.567307692307692,0.897959183673469,0.911111111111111,"ATP"
"73","2011","520","Roland Garros","Clay",128,"G",20110522,11,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",24.2737850787,105777,NA,NA,"Grigor Dimitrov","R",188,"BUL",20.0191649555,"6-2 6-4 6-4",5,"R128",95,4,4,75,43,36,19,14,1,2,4,6,73,42,28,16,14,2,7,61,845,64,781,0.573333333333333,0.575342465753425,0.875,0.806451612903226,"ATP"
"74","2011","520","Roland Garros","Clay",128,"G",20110522,48,103819,3,NA,"Roger Federer","R",185,"SUI",29.787816564,103852,NA,NA,"Feliciano Lopez","L",188,"ESP",29.6700889802,"6-3 6-4 7-6(3)",5,"R128",119,12,0,89,56,48,20,16,0,0,7,3,99,63,41,22,15,7,9,3,8390,41,1065,0.629213483146067,0.636363636363636,1,0.916666666666667,"ATP"
"75","2011","520","Roland Garros","Clay",128,"G",20110522,70,104468,18,NA,"Gilles Simon","R",183,"FRA",26.4010951403,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",24.2737850787,"4-6 6-4 6-1 6-4",5,"R64",158,3,5,128,79,53,25,19,9,13,3,5,104,60,38,21,18,4,11,18,1565,61,845,0.6171875,0.576923076923077,0.897959183673469,0.886363636363636,"ATP"
"76","2011","520","Roland Garros","Clay",128,"G",20110522,107,104527,14,NA,"Stan Wawrinka","R",183,"SUI",26.1519507187,104542,17,NA,"Jo-Wilfried Tsonga","R",188,"FRA",26.0971937029,"4-6 6-7(3) 7-6(5) 6-2 6-3",5,"R32",243,7,2,177,113,79,37,26,8,12,10,0,149,106,77,22,25,5,11,14,1920,17,1570,0.638418079096045,0.711409395973154,0.96875,1,"ATP"
"77","2011","520","Roland Garros","Clay",128,"G",20110522,112,104925,2,NA,"Novak Djokovic","R",188,"SRB",24.0027378508,105223,25,NA,"Juan Martin del Potro","R",198,"ARG",22.6611909651,"6-3 3-6 6-3 6-2",5,"R32",176,6,2,96,57,44,25,18,3,5,5,3,113,66,43,21,17,7,12,2,11665,26,1355,0.59375,0.584070796460177,0.948717948717949,0.936170212765957,"ATP"
"78","2011","520","Roland Garros","Clay",128,"G",20110522,117,104792,9,NA,"Gael Monfils","R",193,"FRA",24.7227926078,103970,7,NA,"David Ferrer","R",175,"ESP",29.1389459274,"6-4 2-6 7-5 1-6 8-6",5,"R16",247,11,5,147,86,62,27,25,2,10,5,5,182,107,74,32,26,15,22,9,2465,7,4060,0.585034013605442,0.587912087912088,0.918032786885246,0.933333333333333,"ATP"
"79","2011","520","Roland Garros","Clay",128,"G",20110522,118,103819,3,NA,"Roger Federer","R",185,"SUI",29.787816564,104527,14,NA,"Stan Wawrinka","R",183,"SUI",26.1519507187,"6-3 6-2 7-5",5,"R16",106,8,2,77,49,40,18,15,1,2,5,1,83,59,38,11,14,1,6,3,8390,14,1920,0.636363636363636,0.710843373493976,0.928571428571429,0.958333333333333,"ATP"
"80","2011","520","Roland Garros","Clay",128,"G",20110522,120,104925,2,NA,"Novak Djokovic","R",188,"SRB",24.0027378508,104755,13,NA,"Richard Gasquet","R",185,"FRA",24.9281314168,"6-4 6-4 6-2",5,"R16",107,8,0,70,49,44,14,14,3,3,6,2,86,53,35,15,14,4,8,2,11665,16,1755,0.7,0.616279069767442,1,0.939393939393939,"ATP"
"81","2011","520","Roland Garros","Clay",128,"G",20110522,123,103819,3,NA,"Roger Federer","R",185,"SUI",29.787816564,104792,9,NA,"Gael Monfils","R",193,"FRA",24.7227926078,"6-4 6-3 7-6(3)",5,"QF",154,4,3,88,47,36,25,16,1,4,4,11,133,87,54,19,15,11,16,3,8390,9,2465,0.534090909090909,0.654135338345865,0.926829268292683,0.760869565217391,"ATP"
"82","2011","520","Roland Garros","Clay",128,"G",20110522,124,104925,2,NA,"Novak Djokovic","R",188,"SRB",24.0027378508,104926,NA,NA,"Fabio Fognini","R",178,"ITA",23.9972621492,"W/O",5,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11665,49,960,NA,NA,NA,NA,"ATP"
"83","2011","520","Roland Garros","Clay",128,"G",20110522,125,104745,1,NA,"Rafael Nadal","L",185,"ESP",24.9691991786,104918,4,NA,"Andy Murray","R",190,"GBR",24.0219028063,"6-4 7-5 6-4",5,"SF",197,2,3,119,87,60,14,16,15,18,5,4,104,67,44,13,16,7,13,1,12070,4,6085,0.73109243697479,0.644230769230769,0.90625,0.891891891891892,"ATP"
"84","2011","520","Roland Garros","Clay",128,"G",20110522,126,103819,3,NA,"Roger Federer","R",185,"SUI",29.787816564,104925,2,NA,"Novak Djokovic","R",188,"SRB",24.0027378508,"7-6(5) 6-3 3-6 7-6(5)",5,"SF",219,18,2,141,91,70,25,21,9,13,7,2,168,112,67,34,21,21,25,3,8390,2,11665,0.645390070921986,0.666666666666667,0.96,0.964285714285714,"ATP"
"85","2011","520","Roland Garros","Clay",128,"G",20110522,127,104745,1,NA,"Rafael Nadal","L",185,"ESP",24.9691991786,103819,3,NA,"Roger Federer","R",185,"SUI",29.787816564,"7-5 7-6(3) 5-7 6-1",5,"F",220,4,3,147,106,69,21,22,10,15,11,1,126,80,55,18,21,8,15,1,12070,3,8390,0.72108843537415,0.634920634920635,0.926829268292683,0.978260869565217,"ATP"
"86","2011","540","Wimbledon","Grass",128,"G",20110620,64,104925,2,NA,"Novak Djokovic","R",188,"SRB",24.0793976728,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",24.3504449008,"6-4 6-1 6-1",5,"R128",80,9,1,61,45,38,12,12,1,1,9,2,75,44,30,8,12,4,10,2,12005,54,930,0.737704918032787,0.586666666666667,0.9375,0.935483870967742,"ATP"
"87","2011","540","Wimbledon","Grass",128,"G",20110620,84,104542,12,NA,"Jo-Wilfried Tsonga","R",188,"FRA",26.173853525,105777,NA,NA,"Grigor Dimitrov","R",188,"BUL",20.0958247775,"6-7(4) 6-4 6-4 7-6(8)",5,"R64",213,19,8,166,103,75,32,22,14,16,3,5,170,118,78,25,22,8,12,19,1585,62,818,0.620481927710843,0.694117647058824,0.873015873015873,0.903846153846154,"ATP"
"88","2011","540","Wimbledon","Grass",128,"G",20110620,96,104925,2,NA,"Novak Djokovic","R",188,"SRB",24.0793976728,104731,NA,NA,"Kevin Anderson","R",203,"RSA",25.0896646133,"6-3 6-4 6-2",5,"R64",114,7,4,87,64,48,12,14,5,6,8,3,72,50,30,9,13,4,9,2,12005,36,1185,0.735632183908046,0.694444444444444,0.826086956521739,0.863636363636364,"ATP"
"89","2011","540","Wimbledon","Grass",128,"G",20110620,98,105223,24,NA,"Juan Martin del Potro","R",198,"ARG",22.7378507871,104468,15,NA,"Gilles Simon","R",183,"FRA",26.4777549624,"7-6(8) 7-6(5) 7-5",5,"R32",166,12,0,112,72,58,25,18,5,6,11,0,127,87,60,21,18,5,7,21,1445,16,1745,0.642857142857143,0.68503937007874,1,1,"ATP"
"90","2011","540","Wimbledon","Grass",128,"G",20110620,113,104745,1,NA,"Rafael Nadal","L",185,"ESP",25.0458590007,105223,24,NA,"Juan Martin del Potro","R",198,"ARG",22.7378507871,"7-6(6) 3-6 7-6(4) 6-4",5,"R16",232,13,1,129,94,74,19,21,2,3,11,4,142,100,76,21,22,4,5,1,12070,21,1445,0.728682170542636,0.704225352112676,0.971428571428571,0.904761904761905,"ATP"
"91","2011","540","Wimbledon","Grass",128,"G",20110620,115,104918,4,NA,"Andy Murray","R",190,"GBR",24.0985626283,104755,17,NA,"Richard Gasquet","R",185,"FRA",25.0047912389,"7-6(3) 6-3 6-2",5,"R16",124,14,2,93,56,45,22,15,2,2,2,2,84,62,43,11,14,2,5,4,6855,13,1925,0.602150537634409,0.738095238095238,0.945945945945946,0.909090909090909,"ATP"
"92","2011","540","Wimbledon","Grass",128,"G",20110620,117,104542,12,NA,"Jo-Wilfried Tsonga","R",188,"FRA",26.173853525,103970,7,NA,"David Ferrer","R",175,"ESP",29.2156057495,"6-3 6-4 7-6(1)",5,"R16",123,12,2,82,54,50,15,15,2,2,7,5,101,61,42,24,16,6,9,19,1585,6,4150,0.658536585365854,0.603960396039604,0.928571428571429,0.875,"ATP"
"93","2011","540","Wimbledon","Grass",128,"G",20110620,118,103819,3,NA,"Roger Federer","R",185,"SUI",29.864476386,104022,18,NA,"Mikhail Youzhny","R",183,"RUS",28.9856262834,"6-7(5) 6-3 6-3 6-3",5,"R16",182,14,1,114,71,60,22,19,6,7,6,6,140,89,58,22,20,8,14,3,9230,17,1740,0.62280701754386,0.635714285714286,0.976744186046512,0.882352941176471,"ATP"
"94","2011","540","Wimbledon","Grass",128,"G",20110620,122,104918,4,NA,"Andy Murray","R",190,"GBR",24.0985626283,103852,NA,NA,"Feliciano Lopez","L",188,"ESP",29.7467488022,"6-3 6-4 6-4",5,"QF",121,13,3,84,47,40,24,15,2,2,7,5,98,63,48,11,14,7,10,4,6855,44,1020,0.55952380952381,0.642857142857143,0.918918918918919,0.857142857142857,"ATP"
"95","2011","540","Wimbledon","Grass",128,"G",20110620,123,104542,12,NA,"Jo-Wilfried Tsonga","R",188,"FRA",26.173853525,103819,3,NA,"Roger Federer","R",185,"SUI",29.864476386,"3-6 6-7(3) 6-4 6-4 6-4",5,"QF",188,18,4,145,102,74,29,25,0,1,17,1,137,103,80,24,26,6,9,19,1585,3,9230,0.703448275862069,0.751824817518248,0.906976744186046,0.970588235294118,"ATP"
"96","2011","540","Wimbledon","Grass",128,"G",20110620,125,104745,1,NA,"Rafael Nadal","L",185,"ESP",25.0458590007,104918,4,NA,"Andy Murray","R",190,"GBR",24.0985626283,"5-7 6-2 6-2 6-4",5,"SF",179,6,1,103,70,57,19,19,3,4,15,5,113,66,48,23,19,3,8,1,12070,4,6855,0.679611650485437,0.584070796460177,0.96969696969697,0.893617021276596,"ATP"
"97","2011","540","Wimbledon","Grass",128,"G",20110620,126,104925,2,NA,"Novak Djokovic","R",188,"SRB",24.0793976728,104542,12,NA,"Jo-Wilfried Tsonga","R",188,"FRA",26.173853525,"7-6(4) 6-2 6-7(9) 6-3",5,"SF",187,5,1,120,79,61,28,21,2,5,12,5,133,90,61,20,20,6,12,2,12005,19,1585,0.658333333333333,0.676691729323308,0.975609756097561,0.883720930232558,"ATP"
"98","2011","540","Wimbledon","Grass",128,"G",20110620,127,104925,2,NA,"Novak Djokovic","R",188,"SRB",24.0793976728,104745,1,NA,"Rafael Nadal","L",185,"ESP",25.0458590007,"6-4 6-1 1-6 6-3",5,"F",148,7,1,95,69,50,14,17,3,6,5,1,82,64,43,8,16,1,6,2,12005,1,12070,0.726315789473684,0.780487804878049,0.961538461538462,0.944444444444444,"ATP"
"99","2011","560","US Open","Hard",128,"G",20110829,16,104792,7,NA,"Gael Monfils","R",193,"FRA",24.9911019849,105777,NA,NA,"Grigor Dimitrov","R",188,"BUL",20.2874743326,"7-6(4) 6-3 6-4",5,"R128",159,2,3,111,64,43,27,16,7,10,3,5,117,68,43,22,15,8,13,7,3165,57,801,0.576576576576577,0.581196581196581,0.936170212765957,0.897959183673469,"ATP"
"100","2011","560","US Open","Hard",128,"G",20110829,69,104607,9,NA,"Tomas Berdych","R",196,"CZE",25.9466119097,104926,NA,NA,"Fabio Fognini","R",178,"ITA",24.2655715264,"7-5 6-0 6-0",5,"R64",103,10,0,71,37,34,18,12,2,2,5,5,78,42,23,16,12,4,11,9,2690,38,1150,0.52112676056338,0.538461538461538,1,0.861111111111111,"ATP"
"101","2011","560","US Open","Hard",128,"G",20110829,101,103819,3,NA,"Roger Federer","R",185,"SUI",30.0561259411,105227,27,NA,"Marin Cilic","R",198,"CRO",22.9158110883,"6-3 4-6 6-4 6-2",5,"R32",160,6,3,108,63,47,28,19,7,9,12,5,119,57,39,32,18,8,14,3,8380,28,1375,0.583333333333333,0.478991596638655,0.933333333333333,0.919354838709677,"ATP"
"102","2011","560","US Open","Hard",128,"G",20110829,103,104542,11,NA,"Jo-Wilfried Tsonga","R",188,"FRA",26.3655030801,104269,19,NA,"Fernando Verdasco","L",188,"ESP",27.7864476386,"6-3 7-5 6-4",5,"R32",126,11,2,91,54,44,19,16,2,4,4,3,81,65,44,4,15,3,8,11,2350,19,1785,0.593406593406593,0.802469135802469,0.945945945945946,0.8125,"ATP"
"103","2011","560","US Open","Hard",128,"G",20110829,106,104468,12,NA,"Gilles Simon","R",183,"FRA",26.6694045175,105223,18,NA,"Juan Martin del Potro","R",198,"ARG",22.9295003422,"4-6 7-6(5) 6-2 7-6(3)",5,"R32",237,11,4,151,90,70,31,21,12,14,3,5,152,89,64,32,21,9,12,12,2325,18,1800,0.596026490066225,0.585526315789474,0.934426229508197,0.920634920634921,"ATP"
"104","2011","560","US Open","Hard",128,"G",20110829,108,104918,4,NA,"Andy Murray","R",190,"GBR",24.2902121834,103852,25,NA,"Feliciano Lopez","L",188,"ESP",29.9383983573,"6-1 6-4 6-2",5,"R32",114,3,0,74,55,41,15,13,2,2,5,8,81,36,24,18,12,8,13,4,6535,26,1415,0.743243243243243,0.444444444444444,1,0.822222222222222,"ATP"
"105","2011","560","US Open","Hard",128,"G",20110829,117,104545,28,NA,"John Isner","R",206,"USA",26.340862423,104468,12,NA,"Gilles Simon","R",183,"FRA",26.6694045175,"7-6(2) 3-6 7-6(2) 7-6(4)",5,"R16",219,26,5,158,100,67,34,22,7,12,6,1,148,102,74,24,23,5,9,22,1545,12,2325,0.632911392405063,0.689189189189189,0.913793103448276,0.978260869565217,"ATP"
"106","2011","560","US Open","Hard",128,"G",20110829,122,103819,3,NA,"Roger Federer","R",185,"SUI",30.0561259411,104542,11,NA,"Jo-Wilfried Tsonga","R",188,"FRA",26.3655030801,"6-4 6-3 6-3",5,"QF",113,5,2,86,61,47,11,14,1,3,5,2,85,45,31,16,14,7,13,3,8380,11,2350,0.709302325581395,0.529411764705882,0.92,0.95,"ATP"
"107","2011","560","US Open","Hard",128,"G",20110829,123,104918,4,NA,"Andy Murray","R",190,"GBR",24.2902121834,104545,28,NA,"John Isner","R",206,"USA",26.340862423,"7-5 6-4 3-6 7-6(2)",5,"QF",204,14,2,128,87,68,26,21,5,6,17,5,135,91,67,22,22,3,5,4,6535,22,1545,0.6796875,0.674074074074074,0.951219512195122,0.886363636363636,"ATP"
"108","2011","560","US Open","Hard",128,"G",20110829,125,104925,1,NA,"Novak Djokovic","R",188,"SRB",24.2710472279,103819,3,NA,"Roger Federer","R",185,"SUI",30.0561259411,"6-7(7) 4-6 6-3 6-2 7-5",5,"SF",231,8,6,140,82,68,32,26,2,5,11,4,164,101,68,35,25,6,12,1,13920,3,8380,0.585714285714286,0.615853658536585,0.896551724137931,0.936507936507937,"ATP"
"109","2011","560","US Open","Hard",128,"G",20110829,126,104745,2,NA,"Rafael Nadal","L",185,"ESP",25.2375085558,104918,4,NA,"Andy Murray","R",190,"GBR",24.2902121834,"6-4 6-2 3-6 6-2",5,"SF",204,3,1,111,75,54,20,17,8,10,8,2,121,65,43,26,18,12,18,2,11420,4,6535,0.675675675675676,0.537190082644628,0.972222222222222,0.964285714285714,"ATP"
"110","2011","560","US Open","Hard",128,"G",20110829,127,104925,1,NA,"Novak Djokovic","R",188,"SRB",24.2710472279,104745,2,NA,"Rafael Nadal","L",185,"ESP",25.2375085558,"6-2 6-4 6-7(3) 6-1",5,"F",250,7,1,127,84,55,19,19,8,14,2,3,141,96,50,19,18,15,27,1,13920,2,11420,0.661417322834646,0.680851063829787,0.976744186046512,0.933333333333333,"ATP"
"111","2012","580","Australian Open","Hard",128,"G",20120116,12,104755,17,NA,"Richard Gasquet","R",185,"FRA",25.5797399042,104312,NA,NA,"Andreas Seppi","R",190,"ITA",27.9014373717,"6-3 3-6 6-3 6-1",5,"R128",151,9,3,97,63,49,15,17,3,6,8,6,113,59,35,25,17,10,17,18,1765,40,1015,0.649484536082474,0.52212389380531,0.911764705882353,0.888888888888889,"ATP"
"112","2012","580","Australian Open","Hard",128,"G",20120116,55,105777,NA,NA,"Grigor Dimitrov","R",188,"BUL",20.6707734428,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",24.9253935661,"4-6 6-3 3-6 6-4 6-4",5,"R128",197,11,6,156,91,68,33,24,19,22,19,8,140,77,64,29,24,11,15,78,666,82,652,0.583333333333333,0.55,0.907692307692308,0.873015873015873,"ATP"
"113","2012","580","Australian Open","Hard",128,"G",20120116,109,104607,7,NA,"Tomas Berdych","R",196,"CZE",26.3299110198,104731,30,NA,"Kevin Anderson","R",203,"RSA",25.6646132786,"7-6(5) 7-6(1) 6-1",5,"R32",167,14,6,107,57,46,32,16,4,4,18,5,119,83,59,14,15,9,11,7,3700,32,1190,0.532710280373832,0.697478991596639,0.88,0.861111111111111,"ATP"
"114","2012","580","Australian Open","Hard",128,"G",20120116,111,103852,18,NA,"Feliciano Lopez","L",188,"ESP",30.3216974675,104545,16,NA,"John Isner","R",206,"USA",26.7241615332,"6-3 6-7(3) 6-4 6-7(0) 6-1",5,"R32",206,16,12,153,86,65,43,25,3,4,29,3,147,108,78,17,25,5,11,19,1755,17,1800,0.562091503267974,0.73469387755102,0.82089552238806,0.923076923076923,"ATP"
"115","2012","580","Australian Open","Hard",128,"G",20120116,114,103970,5,NA,"David Ferrer","R",175,"ESP",29.7905544148,104755,17,NA,"Richard Gasquet","R",185,"FRA",25.5797399042,"6-4 6-4 6-1",5,"R16",107,5,3,73,46,40,10,13,1,3,1,3,82,57,29,13,14,2,9,5,4925,18,1765,0.63013698630137,0.695121951219512,0.888888888888889,0.88,"ATP"
"116","2012","580","Australian Open","Hard",128,"G",20120116,116,105453,24,NA,"Kei Nishikori","R",178,"JPN",22.0479123888,104542,6,NA,"Jo-Wilfried Tsonga","R",188,"FRA",26.7488021903,"2-6 6-2 6-1 3-6 6-3",5,"R16",210,1,5,125,82,57,23,21,8,12,13,3,142,82,56,26,20,12,18,26,1410,6,4335,0.656,0.577464788732394,0.883720930232558,0.95,"ATP"
"117","2012","580","Australian Open","Hard",128,"G",20120116,117,105223,11,NA,"Juan Martin del Potro","R",198,"ARG",23.3127994524,104259,NA,NA,"Philipp Kohlschreiber","R",178,"GER",28.2518822724,"6-4 6-2 6-1",5,"R16",126,5,1,69,43,35,14,12,2,3,3,3,87,50,32,9,13,9,16,11,2315,41,1005,0.623188405797101,0.574712643678161,0.961538461538462,0.918918918918919,"ATP"
"118","2012","580","Australian Open","Hard",128,"G",20120116,120,104745,2,NA,"Rafael Nadal","L",185,"ESP",25.620807666,103852,18,NA,"Feliciano Lopez","L",188,"ESP",30.3216974675,"6-4 6-4 6-2",5,"R16",145,4,1,71,57,46,9,14,3,4,10,6,109,62,41,18,14,13,18,2,9595,19,1755,0.802816901408451,0.568807339449541,0.928571428571429,0.872340425531915,"ATP"
"119","2012","580","Australian Open","Hard",128,"G",20120116,121,104925,1,NA,"Novak Djokovic","R",188,"SRB",24.6543463381,103970,5,NA,"David Ferrer","R",175,"ESP",29.7905544148,"6-4 7-6(4) 6-1",5,"QF",164,3,0,91,47,34,29,15,2,4,2,1,98,64,39,17,14,7,12,1,13630,5,4925,0.516483516483517,0.653061224489796,1,0.970588235294118,"ATP"
"120","2012","580","Australian Open","Hard",128,"G",20120116,122,104918,4,NA,"Andy Murray","R",190,"GBR",24.6735112936,105453,24,NA,"Kei Nishikori","R",178,"JPN",22.0479123888,"6-3 6-3 6-1",5,"QF",132,4,3,81,36,28,26,13,8,10,1,2,94,56,30,14,12,11,18,4,7380,26,1410,0.444444444444444,0.595744680851064,0.933333333333333,0.947368421052632,"ATP"
"121","2012","580","Australian Open","Hard",128,"G",20120116,123,103819,3,NA,"Roger Federer","R",185,"SUI",30.4394250513,105223,11,NA,"Juan Martin del Potro","R",198,"ARG",23.3127994524,"6-4 6-3 6-2",5,"QF",119,4,1,77,44,39,19,14,5,6,5,3,87,58,33,16,13,3,8,3,8010,11,2315,0.571428571428571,0.666666666666667,0.96969696969697,0.896551724137931,"ATP"
"122","2012","580","Australian Open","Hard",128,"G",20120116,124,104745,2,NA,"Rafael Nadal","L",185,"ESP",25.620807666,104607,7,NA,"Tomas Berdych","R",196,"CZE",26.3299110198,"6-7(5) 7-6(6) 6-4 6-3",5,"QF",256,7,2,142,100,76,21,21,11,13,17,5,162,100,74,28,22,8,13,2,9595,7,3700,0.704225352112676,0.617283950617284,0.952380952380952,0.919354838709677,"ATP"
"123","2012","580","Australian Open","Hard",128,"G",20120116,125,104925,1,NA,"Novak Djokovic","R",188,"SRB",24.6543463381,104918,4,NA,"Andy Murray","R",190,"GBR",24.6735112936,"6-3 3-6 6-7(4) 6-1 7-5",5,"SF",290,11,6,171,104,69,30,24,17,24,9,10,174,110,69,20,25,15,26,1,13630,4,7380,0.608187134502924,0.632183908045977,0.91044776119403,0.84375,"ATP"
"124","2012","580","Australian Open","Hard",128,"G",20120116,126,104745,2,NA,"Rafael Nadal","L",185,"ESP",25.620807666,103819,3,NA,"Roger Federer","R",185,"SUI",30.4394250513,"6-7(5) 6-2 7-6(5) 6-4",5,"SF",222,4,1,141,109,75,20,21,7,10,11,5,135,86,57,27,21,10,16,2,9595,3,8010,0.773049645390071,0.637037037037037,0.96875,0.897959183673469,"ATP"
"125","2012","580","Australian Open","Hard",128,"G",20120116,127,104925,1,NA,"Novak Djokovic","R",188,"SRB",24.6543463381,104745,2,NA,"Rafael Nadal","L",185,"ESP",25.620807666,"5-7 6-4 6-2 6-7(5) 7-5",5,"F",353,9,2,166,98,67,43,27,2,6,10,4,203,135,88,32,27,13,20,1,13630,2,9595,0.590361445783133,0.665024630541872,0.970588235294118,0.941176470588235,"ATP"
"126","2012","520","Roland Garros","Clay",128,"G",20120527,86,104755,17,NA,"Richard Gasquet","R",185,"FRA",25.9438740589,105777,NA,NA,"Grigor Dimitrov","R",188,"BUL",21.0349075975,"5-7 7-5 6-2 6-3",5,"R64",206,10,7,124,75,53,28,21,8,12,3,3,151,99,58,27,20,16,23,20,1600,87,611,0.604838709677419,0.655629139072848,0.857142857142857,0.942307692307692,"ATP"
"127","2012","520","Roland Garros","Clay",128,"G",20120527,98,104312,22,NA,"Andreas Seppi","R",190,"ITA",28.2655715264,104269,14,NA,"Fernando Verdasco","L",188,"ESP",28.5338809035,"7-5 3-6 6-3 4-6 6-2",5,"R32",203,8,4,142,92,66,26,24,6,11,12,8,137,94,64,21,24,4,11,25,1355,16,1765,0.647887323943662,0.686131386861314,0.92,0.813953488372093,"ATP"
"128","2012","520","Roland Garros","Clay",128,"G",20120527,99,104527,18,NA,"Stan Wawrinka","R",183,"SUI",27.1676933607,104468,11,NA,"Gilles Simon","R",183,"FRA",27.4168377823,"7-5 6-7(5) 6-7(3) 6-3 6-2",5,"R32",277,9,1,182,108,78,37,27,6,11,2,3,180,95,65,39,26,10,19,21,1505,12,2615,0.593406593406593,0.527777777777778,0.986486486486487,0.964705882352941,"ATP"
"129","2012","520","Roland Garros","Clay",128,"G",20120527,100,104542,5,NA,"Jo-Wilfried Tsonga","R",188,"FRA",27.112936345,104926,NA,NA,"Fabio Fognini","R",178,"ITA",25.0130047912,"7-5 6-4 6-4",5,"R32",148,7,1,93,60,43,12,16,3,8,0,3,107,77,40,15,16,7,15,5,4965,45,965,0.645161290322581,0.719626168224299,0.96969696969697,0.9,"ATP"
"130","2012","520","Roland Garros","Clay",128,"G",20120527,103,105223,9,NA,"Juan Martin del Potro","R",198,"ARG",23.6769336071,105227,21,NA,"Marin Cilic","R",198,"CRO",23.6632443532,"6-3 7-6(7) 6-1",5,"R32",152,4,1,82,59,46,11,13,0,1,8,5,104,53,28,29,15,8,14,9,2910,24,1380,0.719512195121951,0.509615384615385,0.956521739130435,0.901960784313726,"ATP"
"131","2012","520","Roland Garros","Clay",128,"G",20120527,104,104607,7,NA,"Tomas Berdych","R",196,"CZE",26.6940451745,104731,31,NA,"Kevin Anderson","R",203,"RSA",26.0287474333,"6-4 3-6 6-7(4) 6-4 6-4",5,"R32",232,10,5,156,95,71,37,25,4,6,22,3,143,100,80,20,26,2,6,7,4515,34,1170,0.608974358974359,0.699300699300699,0.918032786885246,0.930232558139535,"ATP"
